,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
737,4,469,1,The Battlefield (Frat Uniform),War Hippy Elite Rigger,0,"['coin (6)', 'pink clay bead', 'oversized pipe']",13,3,4,4,5,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58809, 58830]",,[]
738,4,470,1,The Battlefield (Frat Uniform),War Hippy Homeopath,0,"['coin (8)', 'coin (10)', 'filthy poultice', 'holistic headache remedy', 'coin (4)', 'white pixel']",11,3,5,5,2,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58830, 58854]",,[]
739,4,471,1,The Battlefield (Frat Uniform),War Hippy Windtalker,0,"['coin (7)', 'green clay bead', 'communications windchimes', 'communications windchimes', 'communications windchimes']",11,3,4,8,1,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58854, 58877]",,[]
740,4,472,1,The Battlefield (Frat Uniform),War Hippy Elite Fire Spinner,0,"['coin (8)', 'fire poi']",11,3,4,1,8,[],,True,5,-21,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58877, 58899]",,[]
741,4,473,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['coin (8)', 'coin (9)', 'green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",10,2,3,5,6,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[58899, 58923]",,[]
742,4,474,1,The Battlefield (Frat Uniform),War Hippy Airborne Commander,0,"['coin (7)', 'purple clay bead', 'ferret bait', 'water pipe bomb']",12,3,5,6,3,[],,True,5,-29,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58923, 58946]",,[]
743,4,475,1,The Battlefield (Frat Uniform),War Hippy Naturopathic Homeopath,0,"['coin (8)', 'hippy medical kit', 'natural fennel soda', 'Gathered Meat-Clip']",10,3,4,4,5,[],,True,5,-20,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58946, 58970]",,[]
744,4,476,1,The Battlefield (Frat Uniform),War Hippy Naturopathic Homeopath,0,['coin (8)'],13,3,5,5,3,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58970, 58989]",,[]
745,4,477,1,The Battlefield (Frat Uniform),War Hippy Elite Rigger,0,"['coin (6)', 'pink clay bead', 'coin (4)', 'red pixel']",15,3,3,7,3,[],,True,5,-20,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58989, 59012]",,[]
746,4,478,1,The Battlefield (Frat Uniform),Mobile Armored Sweat Lodge,0,"['coin (7)', 'didgeridooka', 'gas balloon']",11,3,6,2,5,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[59012, 59096]",,[]
747,4,479,1,Hippy Camp,Bowser,0,"['coin (100)', 'coin (9)']",15,6,5,5,9,[],,,5,0,,,[],"['FIREBALL BARRAGE!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[59096, 59133]",,[]
748,4,480,0,Combing (cold) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Cold as Nice', 50)]",,,0,0,???,,[],[],,"[59133, 59148]",1,[]
749,4,480,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[59148, 59177]",,[]
750,4,481,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[59177, 59212]",,[]
751,4,482,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[59212, 59241]",,[]
752,4,483,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[59241, 59277]",,[]
753,4,484,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,"Come On Ghosty, Light My Pyre",,[],[],,"[59277, 59284]",,[]
754,4,485,0,Twin Peak,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[59284, 59288]",1,[]
755,4,485,0,Twin Peak,the Bubblemint Twins,1,[],0,2,0,0,0,[],,,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[59288, 59295]",,[]
756,4,485,0,Twin Peak,Mismatched Twins,1,[],0,2,0,0,0,[],,True,0,0,,,[],['REFLEX HAMMER!'],,"[59295, 59302]",,[]
757,4,485,0,Twin Peak,the Big Wheelin' Twins,1,[],0,1,0,0,0,[],,,0,0,,,[],['USE THE FORCE!'],,"[59302, 59310]",,[]
758,4,485,1,Twin Peak,elephant (meatcar?) topiary animal,0,"['coin (8)', 'rusty hedge trimmers', 'pestopiary']",0,3,3,3,1,[],,True,5,0,,,[],"['OTOSCOPE!', 'MULTI-BOUNCE!']",,"[59310, 59354]",,[]
759,4,486,1,rusty hedge trimmers,N/A,0,[],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[59354, 59362]",,[]
760,4,487,0,Twin Peak,spider (duck?) topiary animal,1,"['rusty hedge trimmers', 'pestopiary']",0,1,0,0,0,[],,True,0,0,,,[],['USE THE FORCE!'],,"[59362, 59374]",,[]
761,4,487,1,rusty hedge trimmers,N/A,0,[],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[59374, 59387]",,[]
762,4,488,1,rusty hedge trimmers,N/A,0,[],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[59387, 59397]",,[]
763,4,489,0,rusty hedge trimmers,N/A,1,['gold wedding ring'],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[59397, 59453]",1,[]
764,4,489,1,The Defiled Alcove,grave rober zmobie,0,"['coin (6)', 'mushroom', ""dead guy's watch"", 'rusty grave robbing shovel']",115,2,0,3,3,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59453, 59475]",,[]
765,4,490,1,The Defiled Alcove,modern zmobie,0,['coin (7)'],163,2,5,0,2,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59475, 59494]",,[]
766,4,491,1,The Defiled Alcove,modern zmobie,0,['coin (8)'],191,2,0,5,1,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59494, 59513]",,[]
767,4,492,1,The Defiled Alcove,corpulent zobmie,0,"['coin (7)', 'coin (10)', 'loose teeth', 'cranberries']",185,2,2,1,4,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59513, 59536]",,[]
768,4,493,1,The Defiled Alcove,modern zmobie,0,['coin (8)'],160,2,3,1,3,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59536, 59556]",,[]
769,4,494,1,The Defiled Alcove,modern zmobie,0,"['coin (7)', 'Gathered Meat-Clip']",152,2,3,3,1,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59556, 59577]",,[]
770,4,495,1,The Defiled Alcove,grave rober zmobie,0,"['coin (6)', 'coin (9)']",132,2,7,0,0,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59577, 59596]",,[]
771,4,496,1,The Defiled Alcove,modern zmobie,0,['coin (8)'],177,2,5,1,1,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59596, 59616]",,[]
772,4,497,1,The Defiled Alcove,conjoined zmombie,0,"['coin (7)', 'loose teeth', 'cranberries', 'cranberries']",864,2,7,2,5,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[59616, 59639]",,[]
773,4,498,1,Haert of the Cyrpt,The Haert of Darkness,0,['coin (40)'],0,2,2,2,5,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[59639, 59728]",,[]
774,4,499,0,Combing (spooky) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Does It Have a Skull In There??', 50)]",,,0,0,???,,[],[],,"[59728, 59742]",1,[]
775,4,499,0,Boxing Daycare,N/A,1,[],0,-1,0,0,0,"[('Uncucumbered', 100)]",,,0,0,Visit the Boxing Day Spa,,[],[],,"[59742, 59758]",1,[]
776,4,499,0,Combing (mysticality) Beach Head,N/A,1,[],0,-1,0,0,0,"[(""We're All Made of Starfish"", 50)]",,,0,0,???,,[],[],,"[59758, 59769]",1,[]
777,4,499,1,[Element]est Adventurer Contest,Arthur Frankenstein,0,"['coin (7)', 'spare neck bolts']",0,2,2,14,19,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[59769, 59786]",,[]
778,4,500,1,[Offstat]est Adventurer Contest,The Mastermind,0,"['coin (8)', 'coin (8)', 'sinister-looking cat']",0,2,6,10,15,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[59786, 59803]",,[]
779,4,501,1,Fastest Adventurer Contest,The Tasmanian Dervish,0,['coin (8)'],0,2,18,4,14,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[59803, 59870]",,[]
780,4,502,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,'Allo,,[],[],,"[59870, 59873]",,[]
781,4,503,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,Pooling Your Resources,,[],[],,"[59873, 59877]",,[]
782,4,504,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,Of Mouseholes and Manholes,,[],[],,"[59877, 59881]",,[]
783,4,505,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,Mazel Tov!,,[],[],,"[59881, 59893]",,[]
784,4,506,0,Tower Door,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[59893, 59902]",1,[]
785,4,506,1,Tower Level 1,wall of skin,0,['coin (8)'],0,2,17,0,8,[],,True,5,0,,,['the beehive!'],[],,"[59902, 59915]",,[]
786,4,507,1,Tower Level 2,wall of meat,0,[],0,2,0,0,0,[],,True,0,-179,,,[],['FIREBALL BARRAGE!'],,"[59915, 59960]",,[]
787,4,508,0,Combing (familiar) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Do I Know You From Somewhere?', 50)]",,,0,0,???,,[],[],,"[59960, 59990]",1,[]
788,4,508,1,Tower Level 2,wall of meat,0,"['coin (7)', 'coin (8)']",1360,4,3,5,14,[],,True,5,-273,,,[],"['FIREBALL BARRAGE!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[59990, 60015]",,[]
789,4,509,1,Tower Level 3,wall of bones,0,[],0,3,0,0,0,[],,True,0,-316,,,[],"['FIREBALL BARRAGE!', 'FIREBALL TOSS!']",,"[60015, 60046]",,[]
790,4,510,1,The Castle in the Clouds in the Sky (Ground Floor),N/A,0,['electric boning knife'],0,-1,0,0,0,[],,,0,0,Home on the Free Range,,[],[],,"[60046, 60052]",,[]
791,4,511,1,Tower Level 3,wall of bones,0,"['coin (6)', 'coin (5)', 'green pixel']",0,2,14,35,24,[],,True,5,0,,,['the electric boning knife!'],[],,"[60052, 60069]",,[]
792,4,512,0,Tower Level 4,N/A,1,[],0,-1,0,0,0,[],,,0,0,The Mirror in the Tower has the View that is True,,[],[],,"[60069, 60086]",1,[]
793,4,512,1,Tower Level 5,Shadow Plumber,0,"['coin (7)', 'coin (4)', 'green pixel', 'Gathered Meat-Clip']",0,5,14,10,37,[],,,405,-691,,,"['the super deluxe mushroom!', 'the super deluxe mushroom!', 'the super deluxe mushroom!', 'the super deluxe mushroom!']",[],,"[60086, 60133]",,[]
794,4,513,1,The Naughty Sorceress' Chamber,Wathreebullethamburgler,0,"['coin (6)', 'Instant Karma', 'Thwaitgold buzzy beetle statuette', 'red coin']",0,6,7,3,8,"[('Half-Sized', 1)]",,,5,0,,,"['the gas can!', 'the gas balloon!']","['FIREBALL TOSS!', 'FIREBALL BARRAGE!', 'FIREBALL TOSS!']",,"[60133, 60184]",,[]
